"349190625","ZAKOPANE","2021","02","28",4.3,"",1.4,"",.9,"",4.6,"",71.9,"",931.6,"",.0,"8",.0,"",.1,""
"349190650","KASPROWY WIERCH","2021","02","01",3.3,"",5.4,"",-8.1,"",1.1,"",32.9,"",780.8,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","02",6.0,"",10.3,"",-4.4,"",4.1,"",91.3,"",786.5,"",.0,"8",.5,"",3.0,""
"349190650","KASPROWY WIERCH","2021","02","03",7.8,"",11.4,"",-2.1,"",5.1,"",97.1,"",787.8,"",.0,"8",1.1,"",1.8,""
"349190650","KASPROWY WIERCH","2021","02","04",7.9,"",11.4,"",-3.9,"",4.4,"",95.4,"",789.4,"",.0,"8",1.9,"",.3,""
"349190650","KASPROWY WIERCH","2021","02","05",6.9,"",5.9,"",-6.3,"",3.5,"",90.0,"",794.3,"",.0,"8",.0,"",1.2,""
"349190650","KASPROWY WIERCH","2021","02","06",7.9,"",5.3,"",-4.2,"",4.3,"",95.4,"",791.1,"",.0,"8",.8,"",.2,""
"349190650","KASPROWY WIERCH","2021","02","07",8.0,"",13.3,"",-1.9,"",5.2,"",97.3,"",784.8,"",.0,"8",.5,"",7.7,""
"349190650","KASPROWY WIERCH","2021","02","08",7.9,"",8.3,"",-2.4,"",5.0,"",96.8,"",777.0,"",.0,"8",1.8,"",5.0,""
"349190650","KASPROWY WIERCH","2021","02","09",6.0,"",8.3,"",-7.5,"",3.2,"",91.9,"",780.0,"",.0,"8",2.7,"",3.0,""
"349190650","KASPROWY WIERCH","2021","02","10",5.5,"",8.8,"",-7.1,"",3.3,"",91.5,"",781.8,"",.0,"8",2.8,"",.9,""
"349190650","KASPROWY WIERCH","2021","02","11",7.6,"",6.6,"",-17.3,"",1.6,"",85.1,"",784.6,"",.0,"8",4.2,"",3.3,""
"349190650","KASPROWY WIERCH","2021","02","12",8.0,"",9.1,"",-23.5,"",.7,"",80.6,"",791.1,"",.0,"8",3.3,"",4.2,""
"349190650","KASPROWY WIERCH","2021","02","13",7.4,"",10.3,"",-19.3,"",1.2,"",83.9,"",797.4,"",.0,"8",5.4,"",5.2,""
"349190650","KASPROWY WIERCH","2021","02","14",7.0,"",7.8,"",-15.6,"",1.6,"",86.6,"",802.7,"",.0,"8",.2,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","15",1.9,"",5.4,"",-15.3,"",1.4,"",72.1,"",802.1,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","16",7.0,"",5.8,"",-9.2,"",2.4,"",74.0,"",796.5,"",.0,"8",.3,"",.1,""
"349190650","KASPROWY WIERCH","2021","02","17",7.4,"",8.3,"",-5.4,"",3.8,"",92.5,"",792.7,"",.0,"8",3.2,"",7.5,""
"349190650","KASPROWY WIERCH","2021","02","18",7.1,"",6.3,"",-6.1,"",3.6,"",91.8,"",796.2,"",.0,"8",4.3,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","19",6.3,"",7.9,"",-4.4,"",3.4,"",75.8,"",797.9,"",.0,"8",1.4,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","20",4.6,"",4.3,"",-5.8,"",2.8,"",74.3,"",800.9,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","21",2.5,"",3.9,"",3.3,"",1.4,"",18.0,"",804.4,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","22",.3,"",6.1,"",7.3,"",2.2,"",22.3,"",806.5,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","23",4.0,"",6.8,"",3.0,"",2.7,"",37.1,"",811.6,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","24",5.1,"",4.9,"",3.6,"",5.3,"",68.0,"",815.2,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","25",2.4,"",8.8,"",5.1,"",3.8,"",43.1,"",812.3,"",.0,"8",.0,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","26",2.8,"",6.1,"",2.0,"",3.7,"",54.4,"",806.5,"",.0,"8",.0,"",10.0,""
"349190650","KASPROWY WIERCH","2021","02","27",8.0,"",7.4,"",-7.2,"",3.3,"",92.4,"",804.2,"",.0,"8",.4,"",.0,""
"349190650","KASPROWY WIERCH","2021","02","28",5.4,"",6.1,"",-6.8,"",2.3,"",64.4,"",806.9,"",.0,"8",.0,"",.1,""
"349200628","HALA G•SIENICOWA","2021","02","01",.0,"8",2.9,"",-4.9,"",1.3,"",28.8,"",828.5,"",1006.0,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","02",.0,"8",6.4,"",-.3,"",4.5,"",74.4,"",834.1,"",1009.5,"",.1,"",1.1,""
"349200628","HALA G•SIENICOWA","2021","02","03",.0,"8",6.6,"",2.5,"",5.7,"",77.9,"",835.3,"",1008.9,"",2.0,"",.8,""
"349200628","HALA G•SIENICOWA","2021","02","04",.0,"8",4.3,"",.1,"",5.1,"",84.1,"",837.2,"",1012.9,"",2.5,"",.2,""
"349200628","HALA G•SIENICOWA","2021","02","05",.0,"8",1.5,"",-3.2,"",4.4,"",89.5,"",842.6,"",1021.7,"",.0,"",.8,""
"349200628","HALA G•SIENICOWA","2021","02","06",.0,"8",1.1,"",-3.8,"",4.4,"",95.5,"",839.2,"",1018.1,"",1.0,"",.2,""
"349200628","HALA G•SIENICOWA","2021","02","07",.0,"8",6.0,"",1.5,"",5.9,"",86.9,"",832.2,"",1005.9,"",1.3,"",17.7,""
"349200628","HALA G•SIENICOWA","2021","02","08",.0,"8",5.1,"",.7,"",5.8,"",89.3,"",823.9,"",996.4,"",2.5,"",3.7,""
"349200628","HALA G•SIENICOWA","2021","02","09",.0,"8",5.1,"",-4.0,"",3.7,"",80.4,"",827.9,"",1004.5,"",2.7,"",1.0,""
"349200628","HALA G•SIENICOWA","2021","02","10",.0,"8",2.4,"",-5.9,"",3.5,"",86.8,"",829.9,"",1008.3,"",.8,"",.8,""
"349200628","HALA G•SIENICOWA","2021","02","11",.0,"8",1.8,"",-16.8,"",1.5,"",86.6,"",835.6,"",1023.7,"",2.2,"",.6,""
"349200628","HALA G•SIENICOWA","2021","02","12",.0,"8",2.3,"",-20.1,"",1.1,"",83.3,"",843.5,"",1036.2,"",.3,"",.8,""
"349200628","HALA G•SIENICOWA","2021","02","13",.0,"8",2.3,"",-15.8,"",1.6,"",86.5,"",849.6,"",1040.1,"",.9,"",1.0,""
"349200628","HALA G•SIENICOWA","2021","02","14",.0,"8",1.8,"",-12.2,"",2.0,"",85.4,"",854.0,"",1042.5,"",.1,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","15",.0,"8",1.6,"",-11.8,"",1.5,"",58.6,"",852.7,"",1040.7,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","16",.0,"8",2.8,"",-5.9,"",2.8,"",66.1,"",845.5,"",1027.3,"",2.3,"",.1,""
"349200628","HALA G•SIENICOWA","2021","02","17",.0,"8",2.6,"",-2.3,"",4.4,"",84.0,"",840.9,"",1019.0,"",6.4,"",6.2,""
"349200628","HALA G•SIENICOWA","2021","02","18",.0,"8",2.4,"",-4.1,"",4.4,"",96.4,"",845.0,"",1025.4,"",2.2,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","19",.0,"8",4.4,"",-.5,"",3.9,"",66.1,"",846.0,"",1024.0,"",3.1,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","20",.0,"8",1.8,"",-2.9,"",3.3,"",66.4,"",849.6,"",1030.1,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","21",.0,"8",2.5,"",4.0,"",2.6,"",30.9,"",851.7,"",1027.7,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","22",.0,"8",3.9,"",9.4,"",3.2,"",27.1,"",853.1,"",1025.7,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","23",.0,"8",2.1,"",6.2,"",3.0,"",32.4,"",859.5,"",1035.6,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","24",.0,"8",2.3,"",6.7,"",5.7,"",58.4,"",862.9,"",1039.3,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","25",.0,"8",5.5,"",8.3,"",4.2,"",37.8,"",859.5,"",1034.1,"",.0,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","26",.0,"8",2.5,"",5.8,"",4.3,"",48.9,"",854.1,"",1029.3,"",.0,"",9.4,""
"349200628","HALA G•SIENICOWA","2021","02","27",.0,"8",2.6,"",-4.3,"",4.3,"",96.5,"",854.0,"",1036.4,"",1.3,"",.0,""
"349200628","HALA G•SIENICOWA","2021","02","28",.0,"8",1.6,"",-3.2,"",3.1,"",65.0,"",856.4,"",1038.5,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","01",.0,"8",.0,"8",-8.8,"",2.8,"",87.5,"",969.7,"",1007.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","02",.0,"8",1.0,"",-2.9,"",4.2,"",83.6,"",972.8,"",1009.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","03",.0,"8",1.4,"",3.4,"",6.3,"",81.0,"",971.6,"",1007.5,"",.1,"",.5,""
"349200660","NOWY S•CZ","2021","02","04",.0,"8",3.4,"",5.4,"",7.4,"",82.5,"",973.7,"",1009.3,"",1.5,"",1.4,""
"349200660","NOWY S•CZ","2021","02","05",.0,"8",1.5,"",.0,"",5.7,"",92.6,"",983.7,"",1020.5,"",.0,"",.2,""
"349200660","NOWY S•CZ","2021","02","06",.0,"8",1.8,"",-1.9,"",4.3,"",80.4,"",982.2,"",1019.1,"",.0,"",.7,""
"349200660","NOWY S•CZ","2021","02","07",.0,"8",2.4,"",-5.7,"",3.6,"",88.8,"",975.2,"",1012.5,"",.2,"",3.5,""
"349200660","NOWY S•CZ","2021","02","08",.0,"8",1.6,"",-5.0,"",3.9,"",92.9,"",963.5,"",1000.1,"",.3,"",4.2,""
"349200660","NOWY S•CZ","2021","02","09",.0,"8",1.0,"",-4.0,"",4.2,"",91.5,"",967.8,"",1004.6,"",.6,"",2.5,""
"349200660","NOWY S•CZ","2021","02","10",.0,"8",1.6,"",-3.3,"",4.3,"",89.0,"",971.5,"",1008.3,"",1.0,"",1.8,""
"349200660","NOWY S•CZ","2021","02","11",.0,"8",2.6,"",-8.4,"",2.8,"",83.9,"",981.5,"",1019.3,"",.3,"",.0,""
"349200660","NOWY S•CZ","2021","02","12",.0,"8",2.8,"",-10.7,"",2.0,"",74.1,"",991.6,"",1030.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","13",.0,"8",2.9,"",-6.4,"",3.0,"",76.8,"",996.0,"",1034.1,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","14",.0,"8",3.1,"",-3.5,"",3.3,"",70.5,"",999.1,"",1036.9,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","15",.0,"8",1.3,"",-5.6,"",3.1,"",77.1,"",998.7,"",1036.8,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","16",.0,"8",.0,"8",-5.4,"",3.3,"",79.6,"",988.9,"",1026.7,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","17",.0,"8",2.0,"",.0,"",5.3,"",85.4,"",980.2,"",1016.9,"",8.5,"",2.7,""
"349200660","NOWY S•CZ","2021","02","18",.0,"8",1.8,"",1.8,"",6.7,"",95.8,"",985.2,"",1021.8,"",1.2,"",.0,""
"349200660","NOWY S•CZ","2021","02","19",.0,"8",1.3,"",1.5,"",6.4,"",93.5,"",985.8,"",1022.4,"",3.4,"",1.0,""
"349200660","NOWY S•CZ","2021","02","20",.0,"8",.9,"",3.2,"",6.4,"",85.3,"",990.2,"",1026.8,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","21",.0,"8",1.4,"",1.3,"",5.5,"",83.4,"",991.4,"",1028.3,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","22",.0,"8",1.1,"",3.1,"",6.3,"",82.4,"",991.3,"",1027.9,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","23",.0,"8",1.1,"",3.1,"",6.5,"",86.0,"",997.8,"",1034.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","24",.0,"8",1.0,"",6.1,"",7.2,"",78.1,"",1000.1,"",1036.6,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","25",.0,"8",1.1,"",7.2,"",7.3,"",75.9,"",995.9,"",1032.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","26",.0,"8",1.9,"",8.5,"",7.1,"",69.8,"",990.7,"",1026.6,"",.0,"",2.1,""
"349200660","NOWY S•CZ","2021","02","27",.0,"8",3.5,"",4.8,"",6.8,"",79.5,"",994.7,"",1031.2,"",.0,"",.0,""
"349200660","NOWY S•CZ","2021","02","28",.0,"8",3.0,"",5.3,"",5.7,"",65.3,"",997.4,"",1033.9,"",.0,"",.1,""
"349210670","KROSNO","2021","02","01",6.9,"",2.0,"",-7.3,"",3.4,"",89.0,"",964.7,"",1006.7,"",.0,"",.0,""
"349210670","KROSNO","2021","02","02",6.8,"",3.6,"",.6,"",5.6,"",87.0,"",968.7,"",1009.6,"",.0,"",.3,""
"349210670","KROSNO","2021","02","03",7.8,"",5.0,"",1.7,"",6.1,"",87.5,"",968.3,"",1009.0,"",.0,"",2.1,""
"349210670","KROSNO","2021","02","04",7.8,"",4.8,"",3.0,"",6.7,"",87.4,"",968.4,"",1009.0,"",1.0,"",.1,""
"349210670","KROSNO","2021","02","05",7.8,"",1.3,"",-1.3,"",4.8,"",86.3,"",979.4,"",1021.1,"",.0,"",.6,""
"349210670","KROSNO","2021","02","06",7.6,"",1.8,"",-2.6,"",3.9,"",77.1,"",977.5,"",1019.3,"",.0,"",1.0,""
"349210670","KROSNO","2021","02","07",8.0,"",4.3,"",-6.4,"",3.3,"",84.9,"",970.7,"",1012.8,"",1.3,"",9.3,""
"349210670","KROSNO","2021","02","08",8.0,"",4.6,"",-4.4,"",4.1,"",92.1,"",958.5,"",999.7,"",3.3,"",7.0,""
"349210670","KROSNO","2021","02","09",7.8,"",2.3,"",-4.0,"",4.3,"",92.4,"",963.2,"",1004.6,"",.0,"",2.5,""
"349210670","KROSNO","2021","02","10",8.0,"",1.8,"",-4.6,"",4.1,"",92.6,"",966.8,"",1008.4,"",.5,"",4.6,""
"349210670","KROSNO","2021","02","11",8.0,"",5.5,"",-9.1,"",2.8,"",89.3,"",974.8,"",1017.5,"",2.7,"",.2,""
"349210670","KROSNO","2021","02","12",5.4,"",5.6,"",-12.9,"",1.8,"",81.1,"",984.7,"",1028.4,"",.1,"",.0,""
"349210670","KROSNO","2021","02","13",7.4,"",4.9,"",-8.7,"",2.9,"",86.3,"",989.2,"",1032.4,"",.2,"",.9,""
"349210670","KROSNO","2021","02","14",7.8,"",5.9,"",-4.8,"",3.5,"",80.5,"",992.6,"",1035.3,"",.1,"",.0,""
"349210670","KROSNO","2021","02","15",7.9,"",3.8,"",-6.1,"",3.3,"",84.8,"",992.9,"",1035.8,"",.1,"",.0,""
"349210670","KROSNO","2021","02","16",5.5,"",4.0,"",-5.6,"",3.3,"",82.1,"",984.6,"",1027.1,"",.0,"",.0,""
"349210670","KROSNO","2021","02","17",7.9,"",3.3,"",-2.4,"",4.5,"",86.8,"",975.7,"",1017.3,"",6.2,"",6.3,""
"349210670","KROSNO","2021","02","18",6.4,"",2.1,"",-1.5,"",5.1,"",91.6,"",980.7,"",1022.4,"",.2,"",.0,""
"349210670","KROSNO","2021","02","19",5.9,"",3.6,"",-2.0,"",4.6,"",85.8,"",981.9,"",1023.7,"",4.2,"",.8,""
"349210670","KROSNO","2021","02","20",4.3,"",1.9,"",1.7,"",5.6,"",82.4,"",985.9,"",1027.4,"",.0,"",.0,""
"349210670","KROSNO","2021","02","21",5.0,"",4.1,"",1.6,"",5.6,"",82.0,"",987.6,"",1029.1,"",.0,"",.0,""
"349210670","KROSNO","2021","02","22",2.3,"",3.9,"",4.2,"",6.0,"",73.8,"",987.3,"",1028.4,"",.0,"",.0,""
"349210670","KROSNO","2021","02","23",.8,"",2.5,"",4.1,"",6.4,"",78.9,"",992.7,"",1034.1,"",.0,"",.0,""
"349210670","KROSNO","2021","02","24",3.6,"",1.9,"",6.5,"",6.4,"",68.5,"",994.9,"",1036.1,"",.0,"",.0,""
"349210670","KROSNO","2021","02","25",.1,"",2.9,"",8.0,"",7.5,"",69.9,"",991.7,"",1032.5,"",.0,"",.0,""
"349210670","KROSNO","2021","02","26",2.0,"",3.1,"",8.6,"",8.1,"",73.4,"",985.9,"",1026.3,"",.0,"",2.2,""
"349210670","KROSNO","2021","02","27",7.5,"",4.4,"",3.3,"",6.7,"",86.6,"",988.6,"",1029.9,"",.0,"",.0,""
"349210670","KROSNO","2021","02","28",6.6,"",4.5,"",3.2,"",5.9,"",78.1,"",991.7,"",1033.1,"",.0,"",.4,""
"349220690","LESKO","2021","02","01",6.9,"",1.9,"",-5.8,"",3.7,"",88.8,"",953.6,"",1006.2,"",.0,"",.0,""
"349220690","LESKO","2021","02","02",7.5,"",3.6,"",.9,"",5.6,"",85.3,"",958.3,"",1009.8,"",.0,"",.0,""
"349220690","LESKO","2021","02","03",7.4,"",3.6,"",3.5,"",6.5,"",82.1,"",958.0,"",1009.0,"",.0,"",.8,""
"349220690","LESKO","2021","02","04",7.9,"",5.5,"",3.9,"",7.1,"",87.6,"",957.9,"",1008.9,"",2.1,"",.7,""
"349220690","LESKO","2021","02","05",8.0,"",1.6,"",-1.1,"",5.2,"",92.4,"",968.1,"",1020.6,"",.0,"",.9,""
"349220690","LESKO","2021","02","06",7.8,"",2.5,"",-2.9,"",4.2,"",83.3,"",966.1,"",1018.8,"",.0,"",1.5,""
"349220690","LESKO","2021","02","07",8.0,"",4.0,"",-5.5,"",3.6,"",87.0,"",959.6,"",1012.4,"",4.2,"",7.2,""
"349220690","LESKO","2021","02","08",8.0,"",2.6,"",-3.4,"",4.5,"",93.3,"",947.5,"",999.3,"",1.3,"",4.3,""
"349220690","LESKO","2021","02","09",7.0,"",1.5,"",-3.1,"",4.7,"",93.0,"",952.1,"",1004.1,"",.1,"",5.8,""
"349220690","LESKO","2021","02","10",8.0,"",1.3,"",-3.9,"",4.3,"",93.6,"",955.6,"",1007.9,"",.6,"",9.5,""
"349220690","LESKO","2021","02","11",8.0,"",3.8,"",-8.7,"",2.9,"",90.1,"",962.4,"",1016.1,"",5.5,"",1.1,""
"349220690","LESKO","2021","02","12",7.4,"",3.9,"",-13.5,"",1.8,"",83.8,"",972.4,"",1027.6,"",.2,"",.0,""
"349220690","LESKO","2021","02","13",7.9,"",3.5,"",-9.7,"",2.8,"",89.6,"",977.2,"",1031.9,"",.6,"",2.0,""
"349220690","LESKO","2021","02","14",8.0,"",4.9,"",-5.5,"",3.5,"",85.0,"",980.7,"",1034.7,"",.4,"",.0,""
"349220690","LESKO","2021","02","15",8.0,"",2.6,"",-6.7,"",3.1,"",85.1,"",981.1,"",1035.4,"",.6,"",.3,""
"349220690","LESKO","2021","02","16",4.8,"",2.8,"",-5.9,"",3.1,"",78.4,"",973.8,"",1027.5,"",.0,"",.0,""
